"","gI_1","gI_2","gI_3","gI_4","gI_5","gI_6","gI_7","gI_8","gI_9","gI_10","gI_11","gI_12","gI_13","gI_14","gI_15","gI_16","gI_17","gI_18","gI_19","gI_20","gI_21","gI_22","gI_23","gI_24","gI_25","gI_26","gI_27","gI_28","gI_29","gI_30"
"gene 789",2.45643757109764,6.30014148006465,5.4251446379686,5.41857045412515,7.2624944991784,4.40105973556266,7.95058486915963,5.35820488607566,4.48407865938665,5.15671048354926,3.99787955245508,5.8297612638693,4.81954244071731,5.14861518852166,2.99869786388755,3.89551391863989,7.50930232445124,5.6683437451864,5.96402402925715,8.11156275566184,4.44786469120651,3.02278474010006,6.91963535016519,8.02827053231329,6.64963723286581,5.89820438214158,4.63429298262536,7.17734968618175,4.43662103023498,6.11220969813407
"gene 790",5.21612346899757,3.41476359596247,4.59791750484699,3.53852825892831,5.26063141966823,4.14279161666017,6.3358868101643,2.06787504062844,4.60104551583644,3.4085581228719,3.82662419691698,3.98954557405468,8.01815139953598,6.36420557268735,8.11622569446777,4.37827459847951,6.32625455602348,7.96587351667595,3.80267917260958,6.37944644244665,4.44622481790368,4.43061764713803,4.0716048768021,2.77300682375949,4.68517509563777,6.57692658562733,3.4381882130932,6.64550535079098,3.04127758222327,5.27377196594499
"gene 791",4.52843509128826,3.4457481276365,4.31032565835094,3.27630944767991,4.21532938547085,3.5279169764126,3.85308726387944,5.08181678293349,4.79660762299184,3.01938249861401,3.26984941632747,5.19097756323862,2.64283552616526,3.82674299327008,4.20913657231762,5.39780581783072,4.27261274461959,4.72468771137222,4.28858162847927,6.43017885289442,3.29541909643941,3.63212764390039,5.025411576417,5.47069691382242,3.16781962917007,4.25619477226416,3.32369379245599,4.3943402144784,4.72181648868031,5.0652662670479
"gene 792",5.43513370502604,3.73460995078964,3.8423754941395,6.3566710734461,4.05944617435637,4.90395030483654,6.34663298493138,4.39067629620116,5.35956338532237,4.69635627506196,4.70380414099644,5.8822755771213,7.86980948521212,5.52417898221431,6.10762192395278,3.27385924205251,3.62441640831224,4.85476440595909,4.83756814516568,6.25590408033312,4.68725396572634,4.02079257603323,3.18679382080105,6.14583211772974,3.63046370661164,5.33912771890151,6.27624963603539,7.02755978391065,6.0134197153451,5.91574307964812
"gene 793",7.11864680702373,4.01243233379717,5.41893811619978,3.86896454026244,4.09393568812739,5.08497532115883,7.82743123995511,4.90489709269243,5.55435913076935,4.87360836860005,3.99482177416195,6.80709374676331,5.80300077095159,7.47758593684473,7.41311341332955,3.75866949980236,6.52038417083218,7.60645096307732,5.12724279541735,5.31932573096057,7.47764172132169,5.36337873594561,2.17160450338848,3.00848498907248,3.38916103231622,9.0122564313407,2.871432218944,6.10881048191011,4.62491037674085,9.39054847740478
"gene 794",5.55939743966434,6.32121104243385,6.62441274564458,6.60513463716532,5.21882305486657,5.87969988043256,4.70703480259519,6.22609509778158,4.9729260583683,3.53452654196634,6.60897295262701,6.6141452057681,6.1282839168037,6.23404031027912,5.93470103147664,5.4006314511975,5.59372992911205,5.08787944080205,2.87110385213475,6.2211688490422,4.97121855903706,4.03794257153026,4.70297006177634,4.01580688277613,4.57290794001095,4.54650307733547,5.76284939129879,5.47818304487387,5.74404160073971,4.24089959976861
"gene 795",6.02509246510436,2.67004502159649,5.44847390749294,3.42720333154399,3.66051055710511,4.164212440621,6.63292507097777,3.10869140607935,4.26537411940762,4.13892300137447,4.52385588634009,6.9482423037626,4.51633870227756,4.87295083336989,4.88919860597339,4.45107667710662,4.94108456904226,5.76665466140986,4.57285767283972,7.66047826241337,3.99390141855226,3.84273150087101,5.71625835301633,3.65912457683609,3.64993193375031,5.4143012417105,3.36885551392355,5.86377823897855,4.72933120778115,5.47596504375237
"gene 796",3.54951728254784,3.8356529190832,2.16792503110569,4.89523524393504,5.07299088176471,3.89556768271461,5.64087980255845,3.439266589265,4.47316433897392,3.85768560470579,4.02128090926171,6.24265151782464,3.94889569862735,6.4834698879149,5.06455207713464,5.2942626876581,6.02213216311515,5.35220025281012,7.10158451284746,5.82985037559492,2.65344559762088,2.73990385457226,7.03973414258677,5.9549861719892,6.89159195617303,3.34241986285142,6.53353413210217,4.93316031493499,4.37781294516995,6.19385757031986
"gene 797",3.57778973043194,5.38139819860251,5.58654921388002,4.89846285847558,5.07780432715439,4.17759994007077,6.41212112446589,4.38561528282199,3.00726709995557,5.1620811489847,2.73237360810818,4.17709916216108,5.17431860940096,4.74431719794865,5.53573648742884,3.29650695761966,5.88869315864213,4.83326520016385,4.25329793409969,4.91935133668301,4.30953092038802,3.99553188109375,3.53925495903617,4.7758168845077,3.64568481630232,6.60042214040666,4.91266582761807,3.07622815861951,4.42260304767279,6.04960336771068
"gene 798",3.65808696572824,7.05265766975855,4.78133769452344,5.52877294595221,6.24883711488822,3.82530046224171,7.03688396276509,5.20586465373883,4.89592360007263,3.13558657947166,2.96730361255688,7.71878461833055,2.60267381378122,7.90360482172088,5.73873196869626,8.26309522192996,9.25547388597981,5.53617570509417,6.02753956786231,5.87536523868535,4.04264802160324,3.4245539235901,6.66542939083487,8.35346754831225,5.51828033640736,2.88356466336759,0.713893485267188,5.78791805766238,4.42688871346586,6.25299870714311
"gene 799",4.75622548143461,2.30798225974767,3.53099798252785,2.70524707407035,1.85634308434499,4.06934963141818,4.88822973530772,2.28206767605036,4.23874210214939,1.50320914951252,2.85821982015053,5.41754661130177,5.60184167331434,6.13433396397915,4.84768465612147,2.83740428536376,4.47109593892345,4.45631994838093,3.52665207909374,4.5122861825105,3.87228856196373,5.28739962507838,4.95183349999601,2.06624808312987,2.76888230220198,5.40661567928142,2.98464322420959,4.79046488425022,1.97694571839832,5.22249609579531
"gene 800",4.59298673914235,3.21891052264288,4.31805677467573,2.03281021344517,4.95942143395219,2.03486914324282,5.66078349162561,2.28307496372978,4.24410652156686,3.90732018545661,1.97151587659822,4.15392914114657,4.78280641436139,6.26784569723609,6.74671594329367,3.23088680554502,5.34307096077465,4.76012892446109,3.07461004129806,4.37413922296169,2.26394868964017,3.04126407065568,4.38073157383183,3.03853606949144,3.52756985483651,5.85834152582173,4.11426881323169,5.0604949985513,2.6302583572241,5.43548549309733
"gene 801",4.52355613780329,3.70403006426498,4.56824885596222,3.77155341432192,4.40076825881262,1.66791508896543,7.00936521587078,3.97961268724955,4.67673343780683,3.91297866610146,3.92378074709472,6.18076592475461,4.76565618112287,5.38483148053249,6.51892532401302,5.33089197887678,5.26980462434813,4.32350910199101,4.9530007670345,6.00236256859002,4.84033113338578,4.91867523904856,3.77326502612731,5.778916073297,4.37899735671542,3.96929168969813,3.75364622696397,5.28243097213843,4.00968021117115,6.84519366519128
"gene 802",4.29582203966706,4.47826165470742,5.88698157223688,4.30922959303198,6.72485632180721,3.49649439566649,3.93399924739299,4.31086905384476,2.46175096171022,5.09126102752786,5.03107368319469,4.99542029612868,4.06372444134487,5.28978462361688,5.84661549204298,4.22843072082338,4.56498959641219,5.37972740324301,4.62265271404756,4.68075745498811,5.43366746757899,5.43843359454851,6.16755708793049,3.79756772596681,3.10420524736294,5.54075608400876,3.93202978686752,5.25181715474502,4.32602254524846,5.18744318537832
"gene 803",6.57250254495439,4.56781004426576,5.17806587846887,2.77137360001661,6.07831361289141,4.2006446876158,7.53545303888893,5.0246249165819,4.0658023827609,4.58095975349308,3.90089194820512,7.86689470428298,4.76669111715487,7.92521267832359,6.50223738884293,5.96389434452096,8.17740426186584,7.76461181134253,7.64989922355163,6.57783739425981,4.03827282705853,4.3555769217372,5.01929343989125,6.29493980236424,5.30769697570878,4.28962221803018,6.4784067954879,6.31797002265563,4.60950504967605,8.97679316994726
"gene 804",6.39362293540851,4.29137204019534,5.50405342604413,4.69356722664581,6.22619990515812,4.33627716124851,6.41289908895863,6.25762232636785,5.79537922227896,3.37604084390348,6.04087260904015,5.07398106776791,5.81200551150193,5.16334061515097,4.61861482995644,5.73604987388794,6.08510945676016,5.65839713584591,6.84529294270035,5.58735091530891,4.17093084222092,4.93754585934524,6.82662124102729,6.21360591764508,6.46704034744223,4.50757239432099,5.2811573880883,5.63169140147341,6.08666641780848,8.76412400055043
"gene 805",2.95797953005731,4.20492338033713,4.14350413366658,3.73892348045579,5.2122886311027,2.9085917887313,6.73151540800863,5.67570316552269,3.85058971304043,2.55841097568612,3.87772511690276,6.49984720768884,3.2315559848122,5.78611051072665,3.77899822976916,5.3175019167852,5.36813568886756,3.00266065289846,5.16892484297681,6.31593917538481,4.51698763084042,3.35042829289028,3.92759652818073,5.1800926722557,5.11467003691076,3.86245380431874,2.53403922492253,6.83475476880477,5.06828354868977,5.53497192013595
"gene 806",2.41952978657804,4.56087184918186,3.1186102260741,3.31028617690032,2.72834303509781,4.62815265473062,5.68128327442761,4.99703324943503,3.03385335402325,2.23341755723421,3.53128025035095,5.08097269190609,6.35875857366142,5.2833177983951,6.03796774116037,3.55129432761404,5.51480461518831,5.05641028119815,4.05089457956887,6.03578522223668,2.95593865833897,3.21119253417874,3.65210365933617,6.63889225763986,2.42349147616149,7.0023120385931,3.8701446383133,7.86735293227417,3.03922459782505,7.22045893937447
"gene 807",5.68916391909237,1.94349629116103,1.62044749412816,3.40287727747067,4.96138017083242,2.82800428005745,5.14915528863475,2.75541205558734,4.88694492112644,2.27686200553295,3.10570969084703,5.81497505150926,6.20459503294907,5.7625904254058,5.05976933508222,4.26426784798322,5.04213866406392,5.44278992096037,5.51939914863452,6.16230499105345,3.8804433156852,2.08725995755752,3.95759731686811,3.034995721317,2.9283406496393,5.95963433857817,3.65901910545994,4.58921301799643,4.21241661300423,5.52573214982029
"gene 808",6.43722346216308,6.93714313180239,6.48293643380735,5.53037684300265,5.8466858594439,4.90735046758458,4.34792840932033,4.67567385882887,5.10198552209871,5.46259344610797,4.37763176246338,7.42894416336465,5.27356494010096,4.64290615360298,6.41635344073197,4.80533367193285,7.01557444086561,5.68212942641216,4.66340429943276,6.02480210327226,4.15750973936126,4.9695604722151,4.82280946345647,6.92280636366842,4.68635512621532,6.80330202215531,6.61530702082097,6.34360487340554,4.02275044487746,5.54227055648416
"gene 809",4.0733015382454,5.71965604929718,3.62363187264292,3.56631726250077,3.64685616855934,4.26311746705148,7.11783164564561,2.27911000647975,4.01897147844326,3.05192295658463,3.9360389146444,4.36421671944064,5.67275320217521,4.48917161500206,6.16256289549506,4.09890161900245,3.21811494437512,6.98141362520713,4.48241702479749,5.05543087056773,4.12997106638421,3.37748669085739,4.25244601856291,2.71041383658775,2.95423880830505,6.10866683228597,4.76773813444164,5.40378029513955,4.53117939731508,5.39482640640721
"gene 810",6.3388527083231,4.48502640335649,2.33141072803338,4.47747037246893,4.68405712738464,3.99126780731184,6.40228427350581,3.00020771128596,5.52304718976907,2.57000355101685,3.70806612135301,5.54262123363304,4.25205557659689,5.86949417325504,6.72416846365386,2.39878551049735,5.27592324901697,6.24710128916079,4.3772838991636,7.33268351030672,3.18018287886889,4.35434419046647,1.44811442813498,4.31839977176128,3.61496660975073,6.71051439566387,4.40349571471803,4.92113411794124,4.00497509738709,5.83179858493602
"gene 811",4.90523026049148,4.49836101554322,3.33045692388735,4.09839351065538,1.7589089704436,5.23854831726333,6.93758046556016,1.59713831292308,6.77622859169607,4.08125286055596,6.67789140262013,5.77546286060971,7.59559518434578,7.69294562561661,8.34404392129209,5.15189771316462,4.44924790141025,6.82040371472517,4.4001984761412,5.43287897976337,4.39429585827631,4.46018465383793,6.01582469813987,3.87179404853707,4.71783927098028,6.65598630277602,4.97592364341065,5.86643435265857,2.44164381718004,7.40393222337687
"gene 812",5.26743739668425,2.96699247791758,5.0524663968331,4.83713129029509,5.39090133052074,4.21968221234983,4.68479128771055,5.89392739309477,4.68649289538537,3.65618269090687,6.27616414621614,4.26287381359055,4.7634241684914,4.78906973204015,4.00682918743979,5.96129711434259,5.32855283966993,4.0583025380825,3.79049295127109,4.44363116521935,3.32865252889624,5.29600365356955,5.92352673290119,5.299823314202,4.38454056043142,6.46514474437656,4.88133091186,4.24363989265216,4.72161676310202,4.76246254463206
"gene 813",5.02940648192268,5.02414381177298,5.34806279985666,4.46006629819899,4.15117387467885,4.01966736784743,6.48821507911348,3.54807975446338,5.60404343986902,2.8791352570039,2.02552540504018,4.8747393644476,6.69935664195559,5.3986110611527,4.56532648171175,6.05398647440695,5.39457754458658,6.34703959734677,4.82150558307513,6.66137518308522,3.17274488024455,4.09781239864556,5.24665225196964,4.53656176468462,4.75091294591486,3.88517163262624,4.85893566569685,5.35476287199406,3.79628286671177,5.8301080943341
"gene 814",2.89623377976308,1.89964869513246,4.38050157161556,1.19717349878256,3.45030319929452,3.16846881236556,6.0032404214905,2.01184201721435,3.58509182007996,2.04407627661998,2.98430102966819,3.39386368907869,5.68325546307423,5.58689245386343,6.13555237536584,1.89513685815914,4.21503387099208,4.24319084904506,5.13943732930694,4.45547736512953,2.06404302571686,3.79278050697779,3.34843548784646,4.66691130147845,3.29722359863637,6.16347158982088,3.51152007645831,5.42034084902455,3.80830517567977,5.93732731785727
"gene 815",4.77017190612399,3.47454879772658,3.00409207603471,3.03845658269164,2.74874980984067,4.00549289500117,6.21372241287792,3.5834195777674,5.90051109619586,3.78432039733954,3.6168397901754,5.32815573336537,5.61537665223632,4.99591960998612,4.63824876307421,2.88880442082904,4.35832623025085,6.90562395888583,3.84170160654751,5.95707423644579,4.73698221665746,3.24129401913497,4.06290579584171,5.03735799092719,1.91870015371432,3.17256667927203,2.38326239393272,6.01283643436306,4.60949002380602,7.61907341724214
"gene 816",3.36524430716113,4.97167984245821,4.34458988575055,4.58850488202489,4.77645132042336,4.91642661002053,7.18473852464563,4.14706623118045,4.72255731156114,4.89753938257679,3.93747187754939,7.39914747411334,4.48220660761549,7.12059108350451,4.96783838923544,4.88890695411982,5.68030400174189,5.40814275976222,5.12232834551662,7.75856200415817,3.37682570985424,2.56834456811412,4.38659682342791,6.54195118145672,5.71551685909182,6.13094858242142,5.56496620778759,7.62696683011581,5.61377060642903,6.93912960817714
"gene 817",2.83542357505931,5.0078773876251,2.4778274827516,3.27712449996391,4.78835579812597,4.90691388044837,6.22918938777859,3.27580456531555,5.1480286067058,3.84986704543247,5.28498899101065,6.93032612678836,4.38689103309573,5.69287553959811,4.02958147016838,3.81904640580975,7.37737819651614,5.74357958113692,7.09109303266147,4.89512756823947,2.57900011458157,3.37565102305751,4.56040481050971,6.40176743573427,4.65884245309911,5.46628094088677,2.84569059313895,7.73972194441313,3.51605670373361,6.48621720042668
"gene 818",3.72380260674134,2.55892939863235,3.8931507213079,4.69999475122471,3.34224788970739,5.28262368752651,5.49386735069566,6.49753239911126,3.03775206309985,4.27920629643134,3.37511318267015,4.52400463759169,3.52921442276904,2.16998924784771,4.2057555444803,2.24443143403261,5.1781061815189,4.49694733817693,3.70465716024594,3.57685108703962,2.79078490950232,5.02047097770888,4.77415584560423,2.84580933350034,3.13641384698282,4.08575479220005,4.32486925048702,5.30720764065408,3.96104360443675,4.64960026415858
"gene 819",4.42281932989008,2.75744546419869,1.91778032505112,2.41134453313347,2.70622391879845,4.33528417257479,6.34063278617471,2.28927387465787,5.12179600156261,3.18131500740459,3.48229378301019,5.68438127159686,6.38799339852369,5.8840612651286,5.90917406235203,3.08087523227744,2.36307147776085,6.59848365699842,2.8103819548039,4.97172673396606,4.84836724993896,3.43588967938836,4.35034882502786,2.79532457958599,2.5055707537895,5.63924062752535,3.03879760387886,4.17460292484194,2.10171429369826,6.97447071786885
