"","gII_1","gII_2","gII_3","gII_4","gII_5","gII_6","gII_7","gII_8","gII_9","gII_10","gII_11","gII_12","gII_13","gII_14","gII_15","gII_16","gII_17","gII_18","gII_19","gII_20","gII_21","gII_22","gII_23","gII_24","gII_25","gII_26","gII_27","gII_28","gII_29","gII_30"
"gene 772",6.17878857134108,2.69592032754172,4.11756058633772,3.49132025384369,4.64310067854875,5.00606995972804,5.91189286474741,4.35830441742409,0.539385481933548,5.35627272312696,3.73128725509354,6.29335112757159,7.56542309200121,3.23763457373377,3.99798802316594,2.49566859496138,6.91258018976359,2.66516179402589,6.19214993706042,6.00888117891963,3.15629847027703,4.5928801258771,4.80955324165218,5.18767120680247,2.69770974238185,4.08621440041424,4.89411374858567,4.48326225072934,3.0884947998019,2.74592755333392
"gene 773",4.69515382739702,3.79418846279237,4.85471618217729,3.48945875868328,4.07577198470564,6.04125172945113,5.88557821187944,2.63487269995813,2.68998253609142,5.79860169705674,4.35938685628129,4.69722503346226,8.43859706596468,2.51050282244405,5.34752171299968,2.11079184032304,6.27663101409424,2.8543409876707,5.65027501697362,7.46899670429534,4.25933712537998,3.00038629824926,6.27130752309046,4.58002602476741,2.09220445976195,4.08121264174416,3.61567221563079,6.65993692481408,4.12127244884567,3.72674718288087
"gene 774",4.4463816105786,4.71350934310315,4.51800912978969,5.47554207954549,7.96101540841113,5.39805496492472,5.82107241908935,6.63999048528201,3.39462612460353,5.53624735094801,2.79088686741922,3.79822389202033,5.77805418449416,4.11093078822301,6.76206632246159,6.13597955335927,5.65046739832193,3.28828601070587,6.61526694583854,5.56115685131764,5.60806154560954,5.06618108241647,6.11999722599682,6.34408561342391,4.03827080623642,4.68207020744837,7.2711541052027,5.56982128240669,6.10599003902487,4.38184975756402
"gene 775",7.11841632300814,1.2926442681746,3.66182173041176,4.78391331682063,5.29421811773138,6.93194458415296,4.8487052222963,3.2447426273428,3.53708610564187,4.32581472795452,4.88942070339918,5.86781429210905,6.26591074681008,4.35627889744106,4.36299195511031,2.64469534611746,4.64545146823055,3.6333949603536,4.97558257166391,7.14103456034725,3.27254337816252,3.5154488147466,5.53778755739698,5.48196150643811,3.29708584510758,3.97852025679739,5.1360747582049,4.19230856479039,5.00948353213828,4.78178041824717
"gene 776",6.67258516856781,2.23406242742573,4.26053014932332,4.9880042555469,5.76501296170246,5.89494324663315,4.13968564349059,4.52705364488207,5.26752456895705,6.56827344701518,4.85761828414101,4.54004703956,5.41841838179662,1.79141083317998,4.00838702441666,5.87627404074668,4.99419572047778,2.22639038395043,4.79022689254707,3.70262551539124,4.25743782840711,3.61623590150569,5.41210614802413,5.4100682108293,4.27788684125349,5.37889238563374,2.97344941730509,4.06836247090837,3.86179941920071,3.81642992766821
"gene 777",4.8812977012719,1.8277150193844,3.29577712928951,2.12229381962899,5.17987511474525,5.7034716339976,5.00677572581439,0.363246161018654,4.11068153944026,4.42544659726153,4.0794076829981,3.30689046648159,6.14059636793096,2.09248780756427,4.3206573614066,3.09970747007961,4.37143644902484,2.81782975382732,5.993447407641,6.20637558585036,5.17203524343241,3.30384397227127,4.90216761799915,5.33105224898176,5.98392170101515,4.01041203517234,4.78972999255899,4.69531310609908,6.78224397065719,4.45115551408971
"gene 778",5.39171666766686,3.18066783742142,3.5886597255802,4.80324341735747,5.95275851696627,5.38175379279059,6.28386227143537,5.64553834299045,6.11996524407312,4.92220525358232,2.63047516095588,6.09244486062608,5.58222495244762,3.68079376222115,5.14685952276131,4.16399811307989,5.63422321034003,2.97578879422058,4.83503461016502,5.80861230701647,4.93028660671741,5.69742423580511,3.59553395536295,2.86741036705919,4.5964122802168,4.41406214565712,5.90042324944882,4.07234678694168,5.46481234419177,3.23185430596926
"gene 779",5.6770176947152,4.71639059966054,4.26127063224581,3.34494361171862,7.11856335657976,7.80586049584161,6.48971878028084,6.13688068120959,3.07598624409038,6.91961843962564,3.00286106604936,6.4470236923518,5.1582824359207,4.08220153901164,7.67967425898079,2.73017104737151,5.54191605515161,3.47172828148085,7.26845656112164,6.14514723249445,3.35920876066745,1.69514458086006,7.61836437618501,8.72593450792264,4.11116740321744,6.73276320430477,4.17352529242496,4.30231958860017,6.38136778603179,6.14306553553342
"gene 780",5.47585523219201,3.23883955624876,3.03013694364913,3.41247700622245,5.3558359405071,5.43152520445887,4.87308638746402,5.00311091984956,3.60845241794726,3.13961783823784,2.27585846372445,3.78305423420924,4.61476509129769,1.49148129449096,2.48837402675339,5.08153030932056,5.19027918344496,0.724818012070592,5.41173408749649,5.84862005301208,4.70769966794944,4.45812770891697,6.82903547301231,4.53164188867425,3.05325528002814,6.08213367544054,3.58704664851254,2.27928218460643,6.33398787245118,4.0277341448087
"gene 781",5.66120548538454,4.51619604576919,4.07760964226758,3.5995914748863,3.25314572711703,5.23391631909231,5.42832550798338,2.74010132105243,1.74305109100944,4.87812158843464,5.04356152696498,4.10220285074842,4.92425639080331,4.2007885364786,6.05471466728195,2.98654156302799,5.72801154742761,4.07419609480046,4.67840694838341,5.95164541011617,3.68652318910406,4.24289903967711,4.65532803158556,6.2282112444875,4.23202210383173,2.73893321935743,5.5416300113077,5.55387636009303,4.35642981176598,4.49906311672168
"gene 782",8.1132168689017,4.37149374477441,5.45769049053148,4.65607885717906,5.32271892990497,6.57440262181988,8.35804332214027,3.51434681621385,4.0499093988867,5.81858540695978,5.49333219934514,7.07657891704766,4.82273872341146,2.88264760508553,4.48381148519301,3.42446950438173,6.33222734621435,5.46915788445791,8.0294526146561,5.46435856673468,3.94346032082104,2.93992062387304,4.5585176404616,6.91762735932088,4.16029582838825,4.39651052494184,5.79093574383564,6.0671656101749,7.14305068440677,3.92002902179024
"gene 783",5.4973888647765,3.75639847552803,2.42403925725948,3.29592215881934,6.56529105693691,4.19468708041236,5.80148847387831,5.54670780006943,2.71650923035316,3.61875147746474,3.72977460685826,4.08995244212995,5.61702800081536,2.24161689147302,6.15112142087183,4.89966955869542,5.70475625719625,3.51817608544388,5.03068161816055,5.52788361997841,4.80144419160751,3.12632718374272,5.3920037954928,6.41369001438035,3.41489434907937,3.76855495282629,4.59270380193346,2.51203116241261,3.2773871660745,3.35589570551438
"gene 784",5.85828506988523,3.70881271275311,4.18089365827733,4.17662148327056,3.7920480010137,5.67547327608045,4.63797906242233,4.87730543132341,3.73654356045335,5.93464557016729,4.03567685422875,3.40387039726911,6.23965872622275,4.81542300765196,4.95508225288767,3.37040497569321,4.81990950574598,3.88360932867939,4.52070969426485,6.78167378469928,2.34405578910509,2.7641852932003,4.74431074024498,5.45858318160879,5.56564480874219,4.71371938769356,3.84403949598991,4.81676003652499,3.60415150752274,4.20522482129838
"gene 785",3.45133477844426,4.40530436358219,4.08552694370582,4.46065853725322,5.7654484356042,6.12369291278916,4.96863829764417,6.23466224050825,7.46557733974415,7.42268328378468,3.83858854566,5.52706986881772,6.14903637721233,4.59492974568642,6.65694826395457,6.17558890277278,5.40674304209848,3.47188375889676,4.65659743613376,5.73377452268573,3.86928332476608,4.46802620550496,4.32336437816134,4.67182630108398,4.70444473663051,5.17433734543252,6.45338048943213,6.51982090359601,3.36893392251682,6.0738081465453
"gene 786",6.50351576898452,2.56783953992356,3.90190219909425,3.28039623252378,5.11996785404298,4.53469836207679,5.19249419322357,0.462582884203703,1.36443700857445,5.50766677364066,4.3639002571738,4.60308923970649,6.28691273287743,3.06718668877513,6.28702405267791,1.83089783868331,7.27327382697866,2.49968884145086,5.39442282334176,6.54556070311353,2.71517501367829,4.98249852593726,4.25469683311172,5.60894982418577,4.61246451807864,2.48626628251612,1.44145839651897,3.5910366049395,2.93469752266195,4.62002573586955
"gene 787",6.37179667452346,4.58174460516163,5.88582715392428,4.88943132437373,6.7809324817032,6.71378891972192,7.41138603163796,5.22955700841667,5.56421407584197,6.91129424950932,5.9287098343118,5.71863149019861,6.49593363155908,5.64905282732186,6.793332743919,4.30605832300537,7.53976883022906,3.72828572459842,5.90048224537884,7.10610718770954,4.82696455507181,4.07707507661218,5.80038531436843,7.58722325681463,5.64629774197196,6.12696789999024,7.5083444954703,5.73232986233227,5.60856950191268,6.86053918886375
"gene 788",6.88606990081445,3.66856010884399,3.03514799544884,5.00547385060688,5.13265173647956,6.44615625956684,4.49171483746464,3.72655931398313,4.19294809743008,6.05652790994917,4.89011224140503,6.62274535308188,5.97859370148922,5.05478045838909,6.21868539005228,3.76790538778632,6.94712502776045,6.54751343283592,4.87600350781573,6.1368259544309,4.68474670633423,7.88348076006802,6.36581898706142,7.03604266372945,5.62496125431263,6.3980292145869,4.14954772216375,5.68423744876321,5.25477500429875,3.75728456140727
"gene 789",3.80134027772262,4.50719610628864,2.66593645333843,2.70181456223378,7.15314589954008,4.90488917734127,5.92740631305551,1.97693710687059,2.36151725840204,3.24374278143358,3.08405210629696,2.7750810263541,5.49970542869119,1.51846677579936,3.01535710054755,3.70060681969142,4.79407541287324,2.84129916017002,4.13861443942299,6.26442397214318,3.36858271037857,1.85928484831155,6.83629013842498,5.61652930832478,1.71402996612162,3.7683746092359,3.75458505165116,1.81571852261331,5.63308179601565,2.67292074332421
"gene 790",5.80149585790682,3.66229746162601,5.80771995619957,5.5311475826885,6.69596543756749,7.03876658995022,4.5903693063616,3.88153147251131,2.17570736114804,4.06100030782007,2.86394050067337,4.86697047644283,4.77478811280477,2.82042200925784,3.99236895253002,4.6468986123661,6.00295155519795,3.65166477907621,7.58008692392422,5.81183134282011,3.1613353739653,3.97028615695891,7.85855390236928,6.24195346440013,3.34762630898652,5.05430830363463,3.78075803400702,3.8497342783949,3.97816669115634,3.17699993359901
"gene 791",6.8625789419153,4.96637175820408,5.1918622120476,4.06167133863544,4.99252040545526,5.16868638054811,4.73514546830834,2.00506287381901,3.66745685527946,5.00518826820043,4.18457109878884,5.20886033987207,5.31331996153182,1.90446392015546,5.10261992982863,4.50888046350793,5.54233801860585,2.04998889039043,4.60668440552984,6.49165373036849,4.02685343640943,4.09639715244097,4.41273660956885,8.35164762335902,3.46527021285862,3.40998542830117,2.4384559649572,6.06460279948248,4.37337489150445,4.19558079786842
"gene 792",5.79862730518457,7.23139438684423,6.74526075883263,4.51440587231604,4.12911716111368,4.04640575971896,6.29498061516076,3.62072848716773,5.72078792132457,6.44917350074378,5.30011189399997,5.0376944410404,6.5045217869837,5.06066890323558,5.83259913689762,5.82738556774265,6.96749001152218,4.19965533464311,5.44324897817444,5.54160969516297,6.16938128402766,4.48201480895539,6.6134201281012,4.95881605499814,6.67025907435741,6.78723445442363,5.48107279717219,5.61263129222412,4.98166515021494,6.04484131416281
"gene 793",6.0758422233206,5.21456548052886,3.88398551897246,4.68758141934629,7.22572584807039,7.55479214064012,3.51381534862499,2.94984777953319,2.81433858602122,5.92340205759164,5.2596648933885,5.83728922484128,6.90795766525883,3.45080924489203,6.55786236000803,4.42230942157046,6.33324283772997,4.21808387588539,6.33243910277171,6.54552077993925,3.73250127699526,6.36973235034623,4.41754336146304,6.89229321954426,3.89700441617452,3.55480490919638,1.70421988323965,7.29989542881615,4.13720424868491,4.70982498388458
"gene 794",3.70147106603439,5.27969256133496,4.49158074274177,4.22341237435182,7.34416971146594,4.37352446286384,5.72562978104028,4.99183167188445,2.47062289091405,4.4588348920788,4.45299893404296,3.1005003339567,6.01299817198635,3.77212214525659,5.21298377993675,4.68899394725506,5.77671795301442,3.50836099336873,5.598373905904,4.64841348309531,4.26906078507987,5.02065997419047,3.90670966857868,4.59809837988728,0.454985968708306,6.06585507599921,4.29378799527633,1.87272567501933,5.04683724920168,2.7327400870719
"gene 795",6.29368420976414,3.84636493385888,4.68940999269431,3.56377465343696,6.98169802584023,5.72381276086442,7.45928431497745,5.33718014091699,3.7326191593593,5.43727756932718,2.95274845756172,3.18978587993331,6.45930530556565,6.21762901923069,5.15823014341925,2.2948196652721,4.99881377511868,4.49070458447626,7.85254179354754,4.95297744410531,3.42334945878403,4.39741347089919,4.89891125037702,4.68278509469593,4.41894309004738,6.27035004526586,4.35366971604803,3.1018678493398,4.73458666938241,1.89004197430092
"gene 796",3.98525108277467,1.67308594485125,3.88644496069951,4.07327250170263,5.70407612767408,6.91067618257187,6.25464832974512,5.92764796282855,3.20018677864117,3.57027658166778,2.76959278732255,2.50585478752705,7.78210277956773,2.3699465187872,5.65764939845657,4.924884365102,3.55183068186074,2.16514820195076,5.36492683208969,6.39935150942808,2.41155477423241,2.73116019796796,5.85644201425904,2.08989046908873,2.73064293808222,5.93183714534313,3.03411474101644,4.1852269639457,5.67750287666856,1.73472275630841
"gene 797",6.5660806731236,1.54011418283081,2.98634692525156,3.48195794411446,5.76423698871293,4.78566597304347,6.08890350570216,3.13443467442454,4.53805178956295,5.89462295691101,4.20191244740561,2.41941880651272,4.01175585111482,5.49297042609822,3.84471946353005,3.0175247646896,3.88174241371203,1.96353453966369,5.15178949491596,4.5264326366683,2.67573480805759,3.42110153012909,3.85666324653524,4.83988780069986,4.40023532998501,4.55387289192978,6.33141433692945,5.09414465441318,3.96488067324864,4.06334587227157
"gene 798",5.33365234609786,4.44995100913267,5.48315353772259,4.87717472470445,5.48246813956315,5.73682461336162,4.96444134132962,5.65079096323869,5.76607048544392,4.67793587263406,5.62163433490246,4.06776244522682,7.74960645437486,5.5984627469016,4.83739147957585,5.1842159579633,4.35175378069905,6.44882571116692,5.64594947856393,6.48269071162567,5.7605983952523,5.64590493859494,4.30039247014631,4.78736031308876,6.8319333431783,5.83311199585406,4.16373265845334,7.2107686592137,5.83846525175084,4.31793559350273
"gene 799",3.71023387089619,4.36080274445963,3.62465196808747,4.13401418186982,4.83527386624595,4.67000760956829,4.00646078797531,3.61169712825084,1.80136902512553,4.96197754646152,4.19944786706755,5.08546089892662,5.81343218345171,3.02533392758448,5.72352291848981,5.55518413578381,5.59515839170577,3.52527620950608,4.3343187146868,4.95102685880997,2.82292325069202,4.52073417410841,4.68074625736547,3.82103433628568,3.76858282264059,3.28529997570618,3.47051010476288,3.62996845949844,2.54625934081179,2.47383319253355
"gene 800",6.97804768079445,7.07363784069613,5.42482536288074,5.80718997730001,5.42557561648875,5.98329589177857,5.77936307782542,5.7624119484163,7.29479891389642,5.68356556663024,6.96213925664512,6.51561523086886,7.75518180782206,5.9258032088346,7.26552869518898,4.90562874895103,3.71725418995199,7.15618175581126,7.51704968330434,6.20190199335303,5.77004703222693,5.54719145055936,6.46144419017321,4.61921436158073,6.75827579258097,5.34545815135523,6.46000964169258,3.02931983227231,5.83852144503108,3.7377914159923
"gene 801",4.80037304567779,0.950684802736848,1.39499365647871,3.1249296897107,3.90000672951103,6.68427655934086,5.10644360293882,3.64271286143894,4.79826814837337,3.58687132401685,3.73561430654313,1.47461858301761,4.98815544397396,2.23924471965375,2.91521921311083,1.96115467299483,4.18472633415808,4.20890524410573,5.86681557431641,3.62996022087936,3.79244504955583,0.206756756638007,4.25415494524409,4.12851457374196,2.16042018228101,4.57320162367666,3.98523647809572,3.25963588172878,7.83617359753679,4.25331050023718
"gene 802",6.53065139965356,4.00044135395217,4.41454859674279,6.08081812616132,5.149926439449,5.90209614361141,7.10308112772281,3.36982879728214,4.00226376656331,5.73799531463572,5.55160283625184,6.19682284847287,6.67055550961484,3.2549194949799,7.99720941373595,4.23131446838317,5.58542606210575,5.16071860847596,5.30507557338369,7.06922309958308,4.1273456017313,6.70975907004241,5.04062544703422,7.97250856491059,6.51045596861101,5.48789364058709,3.46329680825196,4.80428620185616,6.81097959890361,6.73504879331304
